account_id,device_id,linked_bank_account,ip_subnet,signup_day,txn_count_first_7d,cluster_type,cluster_id,is_fraud_ring_member
ACCT-000933,DEV-279865,ACC-902746812,4.119.60.0/24,20,1,none,,0
ACCT-002387,DEV-663809,ACC-663932418,171.36.34.0/24,44,0,none,,0
ACCT-002015,DEV-713767,ACC-559260260,102.159.37.0/24,316,3,none,,0
ACCT-000237,DEV-392720,ACC-742468443,215.240.11.0/24,5,3,none,,0
ACCT-000978,DEV-737365,ACC-182560763,30.95.232.0/24,307,0,none,,0
ACCT-002008,DEV-956075,ACC-811257371,105.161.159.0/24,190,1,none,,0
ACCT-001637,DEV-867538,ACC-522027178,109.109.132.0/24,156,0,none,,0
ACCT-001392,DEV-551598,ACC-429201744,42.169.224.0/24,127,5,none,,0
ACCT-001950,DEV-461294,ACC-608770379,4.131.68.0/24,336,2,none,,0
ACCT-001420,DEV-536998,ACC-449027681,130.200.28.0/24,139,3,none,,0
ACCT-000417,DEV-254515,ACC-229021120,190.41.126.0/24,203,2,none,,0
ACCT-001764,DEV-539463,ACC-240104078,103.212.205.0/24,181,2,none,,0
ACCT-001290,DEV-398716,ACC-758180341,162.138.60.0/24,88,0,none,,0
ACCT-003078,DEV-353532,ACC-802556114,115.227.72.0/24,69,4,legit_shared_device,LEGIT-024,0
ACCT-000489,DEV-290189,ACC-339337231,115.251.68.0/24,171,0,none,,0
ACCT-003053,DEV-948210,ACC-244025967,124.6.191.0/24,11,5,legit_shared_device,LEGIT-016,0
ACCT-002156,DEV-324686,ACC-474366431,124.112.231.0/24,115,0,none,,0
ACCT-001067,DEV-204021,ACC-626754073,210.251.89.0/24,178,2,none,,0
ACCT-000872,DEV-737588,ACC-651978939,146.87.221.0/24,78,2,none,,0
ACCT-002021,DEV-175269,ACC-150217329,76.139.130.0/24,263,3,none,,0
ACCT-000078,DEV-597316,ACC-939566505,10.125.250.0/24,339,3,none,,0
ACCT-003197,DEV-959990,ACC-456006754,72.175.210.0/24,196,12,fraud_ring,RING-002,1
ACCT-003267,DEV-216040,ACC-720508654,104.90.131.0/24,236,2,fraud_ring,RING-010,1
ACCT-001303,DEV-360810,ACC-927321278,11.101.105.0/24,301,2,none,,0
ACCT-001675,DEV-365636,ACC-285786343,179.81.117.0/24,4,5,none,,0
ACCT-002381,DEV-320656,ACC-528396254,110.179.18.0/24,324,4,none,,0
ACCT-000259,DEV-825875,ACC-513915172,89.10.152.0/24,232,2,none,,0
ACCT-000790,DEV-858259,ACC-762837276,134.10.202.0/24,200,4,none,,0
ACCT-001463,DEV-255300,ACC-677243817,3.46.205.0/24,115,5,none,,0
ACCT-001720,DEV-306764,ACC-264917643,161.34.126.0/24,159,3,none,,0
ACCT-001551,DEV-276032,ACC-192675407,145.205.246.0/24,157,1,none,,0
ACCT-000989,DEV-904306,ACC-920242626,167.115.6.0/24,302,1,none,,0
ACCT-001538,DEV-552837,ACC-410319578,64.105.173.0/24,286,4,none,,0
ACCT-000660,DEV-467345,ACC-290427927,32.83.181.0/24,167,2,none,,0
ACCT-002205,DEV-554042,ACC-775695022,38.13.114.0/24,309,2,none,,0
ACCT-000397,DEV-391394,ACC-294471037,45.210.4.0/24,315,3,none,,0
ACCT-003081,DEV-873642,ACC-770360188,210.2.193.0/24,0,5,legit_shared_device,LEGIT-025,0
ACCT-001907,DEV-158610,ACC-273612552,218.142.77.0/24,128,2,none,,0
ACCT-002709,DEV-877727,ACC-706609259,33.15.160.0/24,105,4,none,,0
ACCT-001976,DEV-133614,ACC-583963739,216.234.105.0/24,301,4,none,,0
ACCT-000712,DEV-820092,ACC-898451596,166.247.33.0/24,10,1,none,,0
ACCT-000910,DEV-680969,ACC-220175743,84.88.106.0/24,215,1,none,,0
ACCT-001313,DEV-903376,ACC-117905461,81.12.68.0/24,260,1,none,,0
ACCT-002302,DEV-953329,ACC-274726454,110.55.187.0/24,330,4,none,,0
ACCT-000088,DEV-587676,ACC-991230986,195.33.155.0/24,187,3,none,,0
ACCT-001715,DEV-918066,ACC-880346675,205.188.192.0/24,215,2,none,,0
ACCT-002712,DEV-835499,ACC-177159290,217.188.188.0/24,336,4,none,,0
ACCT-001722,DEV-133526,ACC-694081516,197.173.167.0/24,289,2,none,,0
ACCT-000557,DEV-844532,ACC-309884755,121.163.138.0/24,236,4,none,,0
ACCT-001804,DEV-913560,ACC-724891077,36.30.223.0/24,15,3,none,,0
ACCT-003050,DEV-356310,ACC-778555806,106.14.27.0/24,283,1,legit_shared_device,LEGIT-015,0
ACCT-000313,DEV-564706,ACC-693676474,205.130.145.0/24,239,0,none,,0
ACCT-001632,DEV-440064,ACC-266028828,109.15.116.0/24,125,4,none,,0
ACCT-000619,DEV-188562,ACC-688775959,143.251.127.0/24,290,4,none,,0
ACCT-001144,DEV-770408,ACC-830436025,27.225.214.0/24,301,1,none,,0
ACCT-000773,DEV-786497,ACC-855186469,148.88.242.0/24,296,1,none,,0
ACCT-000198,DEV-803758,ACC-518938545,97.91.106.0/24,147,1,none,,0
ACCT-000549,DEV-983317,ACC-101413320,174.191.131.0/24,312,2,none,,0
ACCT-000616,DEV-940487,ACC-942756294,35.14.139.0/24,294,4,none,,0
ACCT-002831,DEV-505750,ACC-108303702,191.69.26.0/24,140,1,none,,0
ACCT-002348,DEV-154199,ACC-977316894,190.7.160.0/24,250,2,none,,0
ACCT-000717,DEV-367384,ACC-464892640,185.231.132.0/24,3,1,none,,0
ACCT-000125,DEV-785099,ACC-270769003,19.191.197.0/24,81,2,none,,0
ACCT-001326,DEV-550281,ACC-801378953,78.207.47.0/24,273,2,none,,0
ACCT-000402,DEV-218836,ACC-936049311,142.156.50.0/24,39,2,none,,0
ACCT-002175,DEV-465511,ACC-788804499,124.90.137.0/24,130,2,none,,0
ACCT-003226,DEV-657861,ACC-263987909,153.2.155.0/24,283,6,fraud_ring,RING-005,1
ACCT-000504,DEV-278708,ACC-347697448,12.235.167.0/24,159,2,none,,0
ACCT-001962,DEV-404084,ACC-285059838,18.68.55.0/24,213,3,none,,0
ACCT-000079,DEV-380691,ACC-266178358,185.146.150.0/24,334,1,none,,0
ACCT-000569,DEV-938901,ACC-252754269,30.224.38.0/24,150,5,none,,0
ACCT-000072,DEV-502539,ACC-270754351,153.133.154.0/24,101,2,none,,0
ACCT-002436,DEV-318451,ACC-474525955,72.161.235.0/24,59,2,none,,0
ACCT-001126,DEV-973955,ACC-466662269,53.79.20.0/24,102,0,none,,0
ACCT-000209,DEV-299526,ACC-450100349,153.52.169.0/24,226,1,none,,0
ACCT-002484,DEV-249588,ACC-855904970,11.181.164.0/24,250,3,none,,0
ACCT-000073,DEV-620414,ACC-369582516,107.10.163.0/24,333,1,none,,0
ACCT-002373,DEV-206356,ACC-617987277,73.109.182.0/24,54,1,none,,0
ACCT-001104,DEV-182373,ACC-671516518,18.64.194.0/24,111,1,none,,0
ACCT-002496,DEV-690134,ACC-412667665,37.120.13.0/24,100,5,none,,0
ACCT-002781,DEV-628755,ACC-495546374,14.252.152.0/24,46,4,none,,0
ACCT-002824,DEV-267615,ACC-728685511,29.225.164.0/24,304,1,none,,0
ACCT-000499,DEV-889494,ACC-664234645,158.243.58.0/24,312,0,none,,0
ACCT-001821,DEV-277967,ACC-800669869,165.153.151.0/24,307,1,none,,0
ACCT-001003,DEV-428524,ACC-697863347,53.38.157.0/24,240,3,none,,0
ACCT-001679,DEV-414461,ACC-760591461,53.22.73.0/24,33,3,none,,0
ACCT-000763,DEV-979860,ACC-152174277,73.53.211.0/24,90,1,none,,0
ACCT-002342,DEV-230433,ACC-862500142,6.218.70.0/24,254,3,none,,0
ACCT-002850,DEV-719279,ACC-425219650,213.172.8.0/24,121,2,none,,0
ACCT-000029,DEV-133372,ACC-354838238,190.176.128.0/24,252,0,none,,0
ACCT-002003,DEV-294735,ACC-402462971,47.26.167.0/24,240,6,none,,0
ACCT-000785,DEV-800624,ACC-426057454,130.139.67.0/24,174,2,none,,0
ACCT-001644,DEV-890102,ACC-987221011,25.208.62.0/24,169,3,none,,0
ACCT-001960,DEV-566936,ACC-778049348,9.212.59.0/24,23,4,none,,0
ACCT-002100,DEV-324266,ACC-710469677,192.236.176.0/24,67,2,none,,0
ACCT-003268,DEV-354771,ACC-366415753,23.138.105.0/24,235,3,fraud_ring,RING-010,1
ACCT-000136,DEV-284177,ACC-821754634,54.22.220.0/24,124,3,none,,0
ACCT-000235,DEV-641870,ACC-184191928,14.111.99.0/24,30,1,none,,0
ACCT-002677,DEV-813012,ACC-579841927,103.55.60.0/24,238,2,none,,0
ACCT-000393,DEV-286006,ACC-492437011,122.163.45.0/24,111,3,none,,0
ACCT-001959,DEV-498324,ACC-933930669,200.22.211.0/24,106,1,none,,0
ACCT-001839,DEV-605260,ACC-458531485,59.191.161.0/24,62,3,none,,0
ACCT-001696,DEV-533875,ACC-954605887,33.32.168.0/24,195,0,none,,0
ACCT-002229,DEV-796631,ACC-280858953,207.80.133.0/24,55,4,none,,0
ACCT-001457,DEV-376340,ACC-726006004,185.26.15.0/24,306,0,none,,0
ACCT-001829,DEV-381457,ACC-342615780,191.118.243.0/24,233,4,none,,0
ACCT-002710,DEV-610832,ACC-229494569,101.121.193.0/24,144,1,none,,0
ACCT-002414,DEV-238698,ACC-926979184,19.217.156.0/24,18,2,none,,0
ACCT-000694,DEV-436856,ACC-440142878,187.70.239.0/24,183,3,none,,0
ACCT-000140,DEV-851342,ACC-176470138,61.251.47.0/24,317,2,none,,0
ACCT-001135,DEV-326575,ACC-646346838,223.237.33.0/24,228,2,none,,0
ACCT-001440,DEV-674721,ACC-953160276,68.115.213.0/24,236,2,none,,0
ACCT-001489,DEV-308633,ACC-975112110,66.228.105.0/24,120,1,none,,0
ACCT-002991,DEV-226115,ACC-665256295,38.95.65.0/24,219,2,none,,0
ACCT-000400,DEV-400278,ACC-506048373,10.99.99.0/24,116,2,none,,0
ACCT-002435,DEV-446527,ACC-905893626,50.75.247.0/24,260,1,none,,0
ACCT-001750,DEV-756704,ACC-475736376,218.61.152.0/24,83,3,none,,0
ACCT-002106,DEV-409087,ACC-732088101,4.177.168.0/24,135,4,none,,0
ACCT-002198,DEV-104575,ACC-125807335,22.37.4.0/24,360,1,none,,0
ACCT-000825,DEV-984165,ACC-253218118,81.43.255.0/24,185,2,none,,0
ACCT-002337,DEV-945954,ACC-510476956,11.6.199.0/24,31,2,none,,0
ACCT-001421,DEV-800768,ACC-538778658,187.11.156.0/24,353,2,none,,0
ACCT-000157,DEV-203317,ACC-177175444,108.160.194.0/24,262,1,none,,0
ACCT-002586,DEV-690591,ACC-826437685,120.242.62.0/24,175,3,none,,0
ACCT-000138,DEV-575040,ACC-936727613,175.210.86.0/24,219,4,none,,0
ACCT-000878,DEV-662148,ACC-132854835,38.186.101.0/24,24,2,none,,0
ACCT-000974,DEV-849212,ACC-198465871,182.141.116.0/24,52,5,none,,0
ACCT-002285,DEV-740512,ACC-125582352,22.171.212.0/24,294,2,none,,0
ACCT-002129,DEV-191413,ACC-726112732,21.144.216.0/24,55,3,none,,0
ACCT-002482,DEV-402908,ACC-669975402,33.51.26.0/24,219,3,none,,0
ACCT-002883,DEV-759487,ACC-190545965,113.221.63.0/24,116,5,none,,0
ACCT-000650,DEV-627904,ACC-845786218,33.112.115.0/24,330,2,none,,0
ACCT-001185,DEV-306727,ACC-613043699,87.182.187.0/24,280,3,none,,0
ACCT-001006,DEV-275214,ACC-449583660,82.73.27.0/24,74,2,none,,0
ACCT-003228,DEV-794622,ACC-369883763,11.15.158.0/24,282,3,fraud_ring,RING-005,1
ACCT-002392,DEV-857359,ACC-702473021,141.108.203.0/24,41,1,none,,0
ACCT-002308,DEV-649546,ACC-424658427,165.105.85.0/24,266,0,none,,0
ACCT-002665,DEV-431770,ACC-609346308,174.192.165.0/24,46,0,none,,0
ACCT-001475,DEV-674376,ACC-653375682,196.27.182.0/24,263,2,none,,0
ACCT-001921,DEV-863628,ACC-330482838,89.171.173.0/24,100,1,none,,0
ACCT-002410,DEV-764383,ACC-739910943,123.84.189.0/24,290,3,none,,0
ACCT-002748,DEV-823563,ACC-767403696,39.245.61.0/24,260,3,none,,0
ACCT-002473,DEV-843145,ACC-296169898,33.194.140.0/24,287,3,none,,0
ACCT-002471,DEV-606129,ACC-642764328,157.24.254.0/24,54,0,none,,0
ACCT-000011,DEV-122618,ACC-487824738,107.84.74.0/24,13,1,none,,0
ACCT-003251,DEV-764895,ACC-350215741,55.188.196.0/24,305,6,fraud_ring,RING-008,1
ACCT-003207,DEV-616142,ACC-840286099,128.61.242.0/24,17,5,fraud_ring,RING-003,1
ACCT-002998,DEV-788038,ACC-509366893,84.129.244.0/24,205,0,none,,0
ACCT-003032,DEV-652908,ACC-539567703,21.5.57.0/24,190,5,legit_shared_device,LEGIT-008,0
ACCT-001633,DEV-374574,ACC-960663892,120.22.134.0/24,36,2,none,,0
ACCT-001024,DEV-842155,ACC-816376260,23.149.46.0/24,265,1,none,,0
ACCT-003233,DEV-538042,ACC-406301906,67.152.248.0/24,76,8,fraud_ring,RING-006,1
ACCT-001162,DEV-522133,ACC-546796927,131.31.194.0/24,226,2,none,,0
ACCT-003265,DEV-478724,ACC-720508654,57.223.33.0/24,237,2,fraud_ring,RING-010,1
ACCT-000664,DEV-249262,ACC-743531430,175.109.68.0/24,47,1,none,,0
ACCT-001280,DEV-945404,ACC-308392422,34.188.45.0/24,278,6,none,,0
ACCT-001991,DEV-542174,ACC-921288878,39.238.171.0/24,250,4,none,,0
ACCT-000670,DEV-444430,ACC-875810535,24.59.74.0/24,28,4,none,,0
ACCT-002417,DEV-927023,ACC-397501620,213.233.246.0/24,31,3,none,,0
ACCT-001547,DEV-633561,ACC-147723168,131.54.126.0/24,41,2,none,,0
ACCT-000510,DEV-537037,ACC-910939471,41.10.168.0/24,192,2,none,,0
ACCT-002705,DEV-533857,ACC-278275538,70.238.237.0/24,277,2,none,,0
ACCT-002868,DEV-334977,ACC-571519847,28.14.32.0/24,71,3,none,,0
ACCT-002019,DEV-937462,ACC-177192098,153.25.85.0/24,352,3,none,,0
ACCT-001825,DEV-834917,ACC-191432002,79.120.164.0/24,82,3,none,,0
ACCT-000812,DEV-468109,ACC-995951016,183.131.45.0/24,187,1,none,,0
ACCT-001215,DEV-740090,ACC-137628706,101.232.154.0/24,334,2,none,,0
ACCT-003302,DEV-336865,ACC-591367686,158.173.229.0/24,124,6,fraud_ring,RING-014,1
ACCT-000918,DEV-649808,ACC-821835558,3.31.9.0/24,253,1,none,,0
ACCT-000371,DEV-901703,ACC-788013824,223.43.20.0/24,186,3,none,,0
ACCT-000585,DEV-236857,ACC-994817051,143.133.136.0/24,109,4,none,,0
ACCT-002173,DEV-503125,ACC-140354416,26.216.100.0/24,159,1,none,,0
ACCT-001822,DEV-971148,ACC-780253052,40.104.215.0/24,302,2,none,,0
ACCT-002235,DEV-393128,ACC-976959735,142.157.242.0/24,300,0,none,,0
ACCT-002352,DEV-756989,ACC-817534362,58.85.23.0/24,176,0,none,,0
ACCT-000903,DEV-344221,ACC-178113263,139.134.174.0/24,203,1,none,,0
ACCT-003008,DEV-847924,ACC-933809673,195.39.183.0/24,51,3,legit_shared_device,LEGIT-002,0
ACCT-001353,DEV-966682,ACC-368763416,122.215.150.0/24,302,0,none,,0
ACCT-002268,DEV-451386,ACC-788181233,179.222.63.0/24,341,2,none,,0
ACCT-001271,DEV-757392,ACC-950479622,137.123.228.0/24,353,4,none,,0
ACCT-002526,DEV-918845,ACC-463113855,178.217.92.0/24,249,2,none,,0
ACCT-003285,DEV-899943,ACC-660477617,137.91.94.0/24,300,4,fraud_ring,RING-012,1
ACCT-001047,DEV-875850,ACC-926480499,72.164.255.0/24,217,1,none,,0
ACCT-001938,DEV-246354,ACC-965287809,146.155.232.0/24,111,1,none,,0
ACCT-002550,DEV-492862,ACC-259717344,81.226.128.0/24,26,2,none,,0
ACCT-001887,DEV-896378,ACC-164558023,150.79.3.0/24,315,3,none,,0
ACCT-000218,DEV-207879,ACC-974240270,17.100.105.0/24,3,3,none,,0
ACCT-000349,DEV-864189,ACC-517412400,101.85.58.0/24,256,2,none,,0
ACCT-002365,DEV-157177,ACC-218456255,168.144.207.0/24,283,0,none,,0
ACCT-003204,DEV-616142,ACC-840286099,196.243.197.0/24,18,4,fraud_ring,RING-003,1
ACCT-001443,DEV-960327,ACC-851493764,206.168.78.0/24,157,2,none,,0
ACCT-000992,DEV-472025,ACC-327589041,145.183.194.0/24,30,2,none,,0
ACCT-001119,DEV-102157,ACC-108042469,211.25.51.0/24,148,1,none,,0
ACCT-001857,DEV-125964,ACC-833562192,29.35.80.0/24,133,6,none,,0
ACCT-000493,DEV-640484,ACC-400191936,169.190.157.0/24,305,2,none,,0
ACCT-002225,DEV-393657,ACC-237058707,192.7.11.0/24,144,2,none,,0
ACCT-001563,DEV-642549,ACC-362300881,104.204.87.0/24,42,1,none,,0
ACCT-002413,DEV-256853,ACC-223035932,141.121.86.0/24,6,3,none,,0
ACCT-000035,DEV-750538,ACC-281773655,134.232.249.0/24,271,1,none,,0
ACCT-002644,DEV-578846,ACC-303936517,132.131.86.0/24,114,3,none,,0
ACCT-002722,DEV-831698,ACC-329001872,150.99.85.0/24,227,3,none,,0
ACCT-001139,DEV-402260,ACC-209147687,139.69.4.0/24,226,3,none,,0
ACCT-000159,DEV-785871,ACC-915741755,34.14.226.0/24,307,2,none,,0
ACCT-002895,DEV-797054,ACC-647673075,168.89.16.0/24,150,1,none,,0
ACCT-002690,DEV-357679,ACC-701963252,19.100.162.0/24,74,2,none,,0
ACCT-002151,DEV-761488,ACC-512637494,160.150.137.0/24,119,1,none,,0
ACCT-000887,DEV-756452,ACC-873952978,154.98.247.0/24,143,1,none,,0
ACCT-001142,DEV-498535,ACC-370376649,214.209.125.0/24,207,5,none,,0
ACCT-001189,DEV-346568,ACC-666073067,205.187.215.0/24,245,1,none,,0
ACCT-003156,DEV-630252,ACC-578014406,42.15.19.0/24,171,6,legit_shared_device,LEGIT-050,0
ACCT-002282,DEV-297632,ACC-628197611,195.199.154.0/24,122,1,none,,0
ACCT-003182,DEV-482591,ACC-546693563,156.142.39.0/24,132,2,legit_shared_device,LEGIT-059,0
ACCT-000476,DEV-425523,ACC-892943288,122.50.157.0/24,68,2,none,,0
ACCT-001124,DEV-549009,ACC-265589952,40.10.199.0/24,169,1,none,,0
ACCT-002985,DEV-989091,ACC-282053043,6.200.9.0/24,81,4,none,,0
ACCT-000725,DEV-504069,ACC-930315162,23.151.172.0/24,61,1,none,,0
ACCT-000621,DEV-291331,ACC-476725325,206.164.115.0/24,358,1,none,,0
ACCT-001640,DEV-694263,ACC-790463805,214.53.215.0/24,56,3,none,,0
ACCT-002448,DEV-628606,ACC-391173131,214.62.67.0/24,62,3,none,,0
ACCT-000133,DEV-747581,ACC-530646455,181.186.159.0/24,126,1,none,,0
ACCT-001596,DEV-634129,ACC-793080206,172.17.140.0/24,185,2,none,,0
ACCT-000304,DEV-814742,ACC-649290110,83.185.38.0/24,26,1,none,,0
ACCT-002731,DEV-347220,ACC-239143760,75.187.16.0/24,15,1,none,,0
ACCT-000764,DEV-792055,ACC-257311412,5.75.118.0/24,360,2,none,,0
ACCT-002182,DEV-696134,ACC-876671039,39.233.54.0/24,47,3,none,,0
ACCT-000344,DEV-975365,ACC-764068195,158.104.10.0/24,131,1,none,,0
ACCT-000008,DEV-101861,ACC-105704940,54.110.84.0/24,22,0,none,,0
ACCT-000907,DEV-275911,ACC-746151629,215.19.69.0/24,173,2,none,,0
ACCT-000733,DEV-871879,ACC-423866894,115.115.106.0/24,58,2,none,,0
ACCT-001308,DEV-377957,ACC-460600121,12.187.83.0/24,39,2,none,,0
ACCT-001509,DEV-445491,ACC-410111909,184.98.212.0/24,141,1,none,,0
ACCT-000710,DEV-519067,ACC-187142367,49.255.149.0/24,60,2,none,,0
ACCT-003145,DEV-115827,ACC-150164341,127.140.83.0/24,228,4,legit_shared_device,LEGIT-047,0
ACCT-000561,DEV-817178,ACC-393357476,153.245.104.0/24,260,0,none,,0
ACCT-002254,DEV-544392,ACC-243197197,147.178.205.0/24,213,0,none,,0
ACCT-003294,DEV-338356,ACC-146239863,127.249.182.0/24,22,9,fraud_ring,RING-013,1
ACCT-002397,DEV-341408,ACC-175991670,75.197.121.0/24,52,2,none,,0
ACCT-002536,DEV-996471,ACC-720436841,76.131.67.0/24,217,1,none,,0
ACCT-000748,DEV-979622,ACC-904302061,213.26.149.0/24,127,1,none,,0
ACCT-000986,DEV-826797,ACC-297997450,95.131.33.0/24,131,0,none,,0
ACCT-001532,DEV-748125,ACC-212895252,117.151.207.0/24,305,2,none,,0
ACCT-000667,DEV-773924,ACC-750005814,88.5.143.0/24,44,2,none,,0
ACCT-002355,DEV-104737,ACC-821162389,183.96.78.0/24,34,1,none,,0
ACCT-000634,DEV-960171,ACC-915716051,151.173.77.0/24,266,1,none,,0
ACCT-003184,DEV-482591,ACC-323771217,206.33.71.0/24,117,2,legit_shared_device,LEGIT-059,0
ACCT-001834,DEV-451399,ACC-135838647,134.173.150.0/24,31,1,none,,0
ACCT-001664,DEV-368380,ACC-859827194,57.125.102.0/24,44,2,none,,0
ACCT-002897,DEV-466700,ACC-561246454,19.161.144.0/24,235,1,none,,0
ACCT-000167,DEV-231410,ACC-489136108,52.169.183.0/24,186,3,none,,0
ACCT-002889,DEV-652494,ACC-427759135,53.2.77.0/24,343,1,none,,0
ACCT-002746,DEV-614422,ACC-538168167,180.124.199.0/24,131,2,none,,0
ACCT-002808,DEV-536970,ACC-118619995,194.92.153.0/24,38,1,none,,0
ACCT-001533,DEV-580029,ACC-310528516,140.96.16.0/24,324,0,none,,0
ACCT-003188,DEV-307886,ACC-579241499,128.127.116.0/24,271,9,fraud_ring,RING-000,1
ACCT-000434,DEV-740314,ACC-122337093,128.92.150.0/24,354,2,none,,0
ACCT-000826,DEV-845284,ACC-316278666,204.171.84.0/24,168,1,none,,0
ACCT-001268,DEV-156328,ACC-993404543,57.140.68.0/24,290,2,none,,0
ACCT-002655,DEV-450922,ACC-175870055,109.52.220.0/24,12,2,none,,0
ACCT-000071,DEV-337330,ACC-629795172,75.245.194.0/24,199,1,none,,0
ACCT-003127,DEV-442560,ACC-244934159,145.97.126.0/24,227,3,legit_shared_device,LEGIT-041,0
ACCT-000122,DEV-793368,ACC-916416770,90.0.218.0/24,45,1,none,,0
ACCT-000781,DEV-190378,ACC-578289739,223.51.228.0/24,213,2,none,,0
ACCT-000732,DEV-490307,ACC-242768253,22.69.85.0/24,281,1,none,,0
ACCT-001395,DEV-761776,ACC-141529956,203.67.222.0/24,213,1,none,,0
ACCT-000512,DEV-804337,ACC-700814774,92.223.58.0/24,360,1,none,,0
ACCT-001866,DEV-261842,ACC-211818227,52.52.12.0/24,258,2,none,,0
ACCT-001701,DEV-932045,ACC-272159359,65.83.124.0/24,23,3,none,,0
ACCT-003019,DEV-157524,ACC-644556563,147.208.135.0/24,247,2,legit_shared_device,LEGIT-004,0
ACCT-001299,DEV-635760,ACC-536179947,13.11.237.0/24,355,3,none,,0
ACCT-000335,DEV-537927,ACC-792275829,222.117.140.0/24,25,3,none,,0
ACCT-002571,DEV-368497,ACC-134717644,3.29.183.0/24,233,3,none,,0
ACCT-002247,DEV-913959,ACC-250219913,59.169.102.0/24,172,1,none,,0
ACCT-001886,DEV-102420,ACC-655049015,16.130.221.0/24,356,3,none,,0
ACCT-003044,DEV-305962,ACC-358457890,167.50.11.0/24,195,2,legit_shared_device,LEGIT-013,0
ACCT-001805,DEV-729328,ACC-389826170,125.205.201.0/24,199,3,none,,0
ACCT-001115,DEV-451611,ACC-223122095,111.153.190.0/24,88,3,none,,0
ACCT-001765,DEV-892354,ACC-303202247,177.160.239.0/24,358,2,none,,0
ACCT-000154,DEV-356743,ACC-848584859,22.219.125.0/24,259,2,none,,0
ACCT-000824,DEV-667885,ACC-999623418,18.182.243.0/24,253,6,none,,0
ACCT-001321,DEV-142409,ACC-723218154,131.72.37.0/24,215,1,none,,0
ACCT-000750,DEV-329583,ACC-765978257,72.108.237.0/24,335,2,none,,0
ACCT-000441,DEV-663509,ACC-166349845,198.203.22.0/24,139,3,none,,0
ACCT-001050,DEV-126438,ACC-815268713,167.54.181.0/24,189,1,none,,0
ACCT-002997,DEV-200139,ACC-377638648,192.5.147.0/24,349,2,none,,0
ACCT-002701,DEV-380633,ACC-631355407,2.185.51.0/24,346,0,none,,0
ACCT-000036,DEV-822300,ACC-883300053,82.245.140.0/24,1,4,none,,0
ACCT-002906,DEV-645115,ACC-818791607,83.188.42.0/24,3,3,none,,0
ACCT-000533,DEV-782538,ACC-249271086,161.208.136.0/24,96,1,none,,0
ACCT-000173,DEV-904783,ACC-817240434,42.242.251.0/24,345,3,none,,0
ACCT-001371,DEV-363967,ACC-518846208,50.92.85.0/24,290,2,none,,0
ACCT-003040,DEV-576518,ACC-680101756,52.121.23.0/24,161,3,legit_shared_device,LEGIT-012,0
ACCT-001926,DEV-395445,ACC-627200391,119.3.40.0/24,16,0,none,,0
ACCT-000838,DEV-144311,ACC-676905496,222.136.176.0/24,206,1,none,,0
ACCT-002799,DEV-554058,ACC-712689333,122.244.157.0/24,169,2,none,,0
ACCT-000301,DEV-141292,ACC-201480846,203.208.53.0/24,338,0,none,,0
ACCT-002184,DEV-219324,ACC-887931290,23.238.86.0/24,75,0,none,,0
ACCT-002181,DEV-523400,ACC-150543646,138.48.95.0/24,358,2,none,,0
ACCT-001247,DEV-390707,ACC-933625673,144.185.203.0/24,140,3,none,,0
ACCT-001088,DEV-441229,ACC-327101272,78.184.5.0/24,206,3,none,,0
ACCT-001369,DEV-529545,ACC-282595643,170.39.125.0/24,210,3,none,,0
ACCT-003242,DEV-122574,ACC-945353519,212.188.230.0/24,232,10,fraud_ring,RING-007,1
ACCT-001797,DEV-860082,ACC-476382216,91.57.17.0/24,42,1,none,,0
ACCT-000248,DEV-242957,ACC-602679450,61.39.186.0/24,358,4,none,,0
ACCT-002580,DEV-350228,ACC-190891319,71.20.103.0/24,108,5,none,,0
ACCT-002553,DEV-793995,ACC-562484879,87.100.48.0/24,169,3,none,,0
ACCT-000754,DEV-487406,ACC-233816675,215.83.134.0/24,24,0,none,,0
ACCT-002527,DEV-482664,ACC-251769689,73.222.48.0/24,136,2,none,,0
ACCT-001445,DEV-384259,ACC-714288179,101.138.63.0/24,38,2,none,,0
ACCT-001995,DEV-523480,ACC-678612001,220.183.53.0/24,329,5,none,,0
ACCT-002372,DEV-766807,ACC-495707487,127.109.184.0/24,202,0,none,,0
ACCT-002924,DEV-990714,ACC-209314474,68.10.131.0/24,191,2,none,,0
ACCT-003132,DEV-770787,ACC-490453087,204.36.196.0/24,267,5,legit_shared_device,LEGIT-042,0
ACCT-002040,DEV-681386,ACC-105454232,116.85.132.0/24,304,0,none,,0
ACCT-001689,DEV-597449,ACC-581943218,63.227.76.0/24,323,2,none,,0
ACCT-000620,DEV-450900,ACC-955659999,112.200.109.0/24,47,1,none,,0
ACCT-001004,DEV-600943,ACC-816662971,113.53.222.0/24,277,0,none,,0
ACCT-002398,DEV-177698,ACC-746208915,62.36.210.0/24,52,2,none,,0
ACCT-001213,DEV-401396,ACC-927406560,172.24.87.0/24,221,4,none,,0
ACCT-000200,DEV-214194,ACC-839579217,142.191.127.0/24,308,2,none,,0
ACCT-003178,DEV-259420,ACC-640469300,222.9.91.0/24,196,1,legit_shared_device,LEGIT-058,0
ACCT-001690,DEV-463986,ACC-841538877,180.82.255.0/24,305,4,none,,0
ACCT-002825,DEV-109347,ACC-230651660,210.218.58.0/24,189,5,none,,0
ACCT-000089,DEV-976901,ACC-103464377,178.221.146.0/24,75,2,none,,0
